DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2012,257.06,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2013,265.46,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2014,259.64,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2015,273.11,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2016,289.78,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2017,284.26,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2018,294.84,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2019,272.87,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Sweden,2020,274.71,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2011,0.73,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2012,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2013,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2014,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2015,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2016,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2017,1.08,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2018,0.74,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2019,0.57,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovenia,2020,0.54,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2011,54.13,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2012,145.33,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2013,118.42,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2014,137.74,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2015,89.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2016,115.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2017,85.51,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2018,100.66,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2019,78.88,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Slovakia,2020,66.65,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2011,2.87,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2012,6.21,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2013,7.08,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2014,6.58,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2015,6.19,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2016,4.23,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2017,4.43,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2018,4.74,dp
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2019,1.57,dp
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,Türkiye,2020,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2011,285.2,d
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2012,326.76,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2013,337.07,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2014,370.86,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2015,412.85,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2016,410.62,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2017,424.49,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2018,406.86,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2019,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,65 years or over,Dementia,United Kingdom,2020,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2011,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2012,0.07,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2013,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2014,0.16,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2015,0.09,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2016,0.14,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2017,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2018,0.17,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2019,0.16,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Austria,2020,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2011,0.37,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2012,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2013,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2014,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2015,0.47,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2016,0.33,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2017,0.41,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2018,0.3,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2019,0.38,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Belgium,2020,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2013,0.04,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2014,0.03,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2016,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2019,0.04,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Bulgaria,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2011,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2012,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2013,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2014,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2015,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2016,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2017,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2018,0.41,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2019,0.14,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Switzerland,2020,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2011,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2012,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2013,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2014,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2016,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2017,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2018,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2019,0,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Cyprus,2020,0.6,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2011,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2012,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2013,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2014,0.36,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2015,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2016,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2017,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2018,0.28,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2019,0.33,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Czechia,2020,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2011,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2012,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2013,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2014,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2015,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2016,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2017,0.34,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2018,0.36,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2019,0.26,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Germany (until 1990 former territory of the FRG),2020,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2011,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2012,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2013,0.4,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2014,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2015,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2016,0.45,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2017,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2018,0.53,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2019,0.65,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Denmark,2020,0.64,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2011,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2012,0.21,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2013,0.42,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2014,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2015,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2016,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2017,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2018,0.39,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2019,0.39,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Estonia,2020,0,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2011,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2012,0.05,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2013,0.02,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2014,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2015,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2016,0.29,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2017,0.22,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2018,0.45,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2019,0.3,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Greece,2020,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2011,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2012,0.38,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2013,0.39,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2014,0.35,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2015,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2016,0.3,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2017,0.32,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2018,0.31,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2019,0.31,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Spain,2020,0.23,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2011,0.26,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2012,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2013,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2014,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2015,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2016,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2017,0.28,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2018,0.28,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2019,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,European Union - 28 countries (2013-2020),2020,,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2011,0.27,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2012,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2013,0.12,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2014,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2015,0.17,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2016,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2017,0.25,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2018,0.17,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2019,0.21,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,Finland,2020,0.31,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2011,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2012,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2013,0.18,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2014,0.19,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2015,0.24,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2016,0.15,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2017,0.2,
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2018,0.17,p
ESTAT:HLTH_CD_ASDR2(1.0),13/04/23 11:00:00,Annual,Rate,Males,Less than 65 years,Dementia,France,2019,0.17,p
